,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi,text_es
540,en,ShashiTharoor,24705126,True,1413902793132240903,"A month after his centenary, Dr Warrier is no more: https://t.co/ICtalojXWu
A pioneer in popularising Ayurveda &amp; establishing it as a scientific system of medicine, as well as ensuring accessibility of treatment to aam aadmi, he will be greatly missed. Om Shanti. https://t.co/MAocFQTEEM",[],[],[],"['https://t.co/ICtalojXWu', 'https://t.co/MAocFQTEEM']",India,A month after his centenary  Dr Warrier is no more  https   t co ICtalojXWuA pioneer in popularising Ayurveda  amp  establishing it as a scientific system of medicine  as well as ensuring accessibility of treatment to aam aadmi  he will be greatly missed  Om Shanti  https   t co MAocFQTEEM,2021-07-10 17:00:00,,
541,en,ShashiTharoor,24705126,True,1413872098607468545,Fascinating video from @TheEconomist explains China's demographic challenge: can China both grow old &amp; stay rich? https://t.co/9C0rNz5AEs,['xp'],[],['TheEconomist'],['https://t.co/9C0rNz5AEs'],India,Fascinating video from  TheEconomist elains China s demographic challenge  can China both grow old  amp  stay rich  https   t co 9C0rNz5AEs,2021-07-10 15:00:00,,
542,en,ShashiTharoor,24705126,True,1413871169078398976,"Superb piece, thoughtful, compassionate and humane. More power to you @ChitrangadaC! https://t.co/NVwhf8W971",[],[],['ChitrangadaC'],['https://t.co/NVwhf8W971'],India,Superb piece  thoughtful  compassionate and humane  More power to you  ChitrangadaC  https   t co NVwhf8W971,2021-07-10 15:00:00,,
543,hi,ShashiTharoor,24705126,True,1413847556270948355,"इसका जलवा जारी है
ये हिंदुस्तानी नारी है!!
⁦@imharleenDeol⁩ 
#IndWomenvsEngWomen https://t.co/i0bnUKU9VZ",[],['IndWomenvsEngWomen'],['imharleenDeol'],[],India,,2021-07-10 13:00:00,इसका जलवा जारी हैये हिंदुस्तानी नारी है  ⁦ imharleenDeol⁩  IndWomenvsEngWomen https   t co i0bnUKU9VZ,
544,en,ShashiTharoor,24705126,True,1413719447873880064,". #IndiaUnderSiege: My article in @SCMPNews looks at our country's domestic economic &amp; #Covid situation amid geopolitical challenges, explaining the need to avoid war w/China while standing up for our interests: https://t.co/5h07IY5gk4",['xp'],"['IndiaUnderSiege', 'Covid']",['SCMPNews'],['https://t.co/5h07IY5gk4'],India,   IndiaUnderSiege  My article in  SCMPNews looks at our country s domestic economic  amp   Covid situation amid geopolitical challenges  elaining the need to avoid war w China while standing up for our interests  https   t co 5h07IY5gk4,2021-07-10 05:00:00,,
545,en,ShashiTharoor,24705126,True,1413528575072894976,Struck by ⁦@Outlookindia⁩’s latest stunning cover showcasing Malayalam cinema’s new wave in the #Covid era. https://t.co/hgYaR082hS,[],['Covid'],['Outlookindia'],[],India,Struck by ⁦ Outlookindia⁩’s latest stunning cover showcasing Malayalam cinema’s new wave in the  Covid era  https   t co hgYaR082hS,2021-07-09 16:00:00,,
546,en,ShashiTharoor,24705126,True,1413492913913303042,"Is the role of the individual in history overestimated?, I ask, examining contending theories &amp; contemporary examples, from Bismarck to Modi:
https://t.co/n07bFNyJVs",[],[],[],['https://t.co/n07bFNyJVs'],India,Is the role of the individual in history overestimated   I ask  examining contending theories  amp  contemporary examples  from Bismarck to Modi https   t co n07bFNyJVs,2021-07-09 14:00:00,,
547,en,ShashiTharoor,24705126,True,1413426991856971778,My word column in the ⁦@khaleejtimes⁩ this week: https://t.co/8qYH94EIIm,[],[],['khaleejtimes'],[],India,My word column in the ⁦ khaleejtimes⁩ this week  https   t co 8qYH94EIIm,2021-07-09 09:00:00,,
548,hi,ShashiTharoor,24705126,True,1413414250865848322,"यारों की जेब मे माल है
जनता खस्ताहाल है
एक फकीर के झोले में,
पूरा मायाजाल है 

#CNGPriceHike #PNG",[],"['CNGPriceHike', 'PNG']",[],[],India,,2021-07-09 08:00:00,यारों की जेब मे माल हैजनता खस्ताहाल हैएक फकीर के झोले में पूरा मायाजाल है  CNGPriceHike  PNG,
549,en,ShashiTharoor,24705126,True,1413167973775286272,Wishing the new Council of Ministers well in fulfilling their duties to the people. But Indians are more affected by the seaworthiness of the ship &amp;the direction it's sailing than by the arrangement of the chairs on the upper deck. #CabinetReshuffle2021,[],['CabinetReshuffle2021'],[],[],India,Wishing the new Council of Ministers well in fulfilling their duties to the people  But Indians are more affected by the seaworthiness of the ship  amp the direction it s sailing than by the arrangement of the chairs on the upper deck   CabinetReshuffle2021,2021-07-08 16:00:00,,
550,en,ShashiTharoor,24705126,True,1413156136279187456,"""Wordplay"": A video discussion with the @khaleejtimes to mark the start of my weekly column on words for them:
https://t.co/70DoGpgwEX",[],[],['khaleejtimes'],['https://t.co/70DoGpgwEX'],India, Wordplay   A video discussion with the  khaleejtimes to mark the start of my weekly column on words for them https   t co 70DoGpgwEX,2021-07-08 15:00:00,,
551,en,ShashiTharoor,24705126,True,1413140570050945032,"Glad to see that my metaphor of India as a thali, which I have published &amp; spoken about for 25 years [eg https://t.co/LbT2pYP0eM, https://t.co/tZGdQUlL9b] has now been sanctified by the recent Pew survey of Indian attitudes: https://t.co/Fu9ReEhTtr",[],[],[],"['https://t.co/LbT2pYP0eM', 'https://t.co/tZGdQUlL9b', 'https://t.co/Fu9ReEhTtr']",India,Glad to see that my metaphor of India as a thali  which I have published  amp  spoken about for 25 years  eg https   t co LbT2pYP0eM  https   t co tZGdQUlL9b  has now been sanctified by the recent Pew survey of Indian attitudes  https   t co Fu9ReEhTtr,2021-07-08 14:00:00,,
552,en,ShashiTharoor,24705126,True,1413137477431291904,"Clever rap ""South Anthem"" from @NetflixIndia has lyrics covering every Southern state, sung &amp; enacted with verve &amp; brio. Flattered to be included in one of the lines!
https://t.co/mHWmy0oG0X
#NammaStoriesNammaNetflix",[],['NammaStoriesNammaNetflix'],['NetflixIndia'],['https://t.co/mHWmy0oG0X'],India,Clever rap  South Anthem  from  NetflixIndia has lyrics covering every Southern state  sung  amp  enacted with verve  amp  brio  Flattered to be included in one of the lines https   t co mHWmy0oG0X NammaStoriesNammaNetflix,2021-07-08 14:00:00,,
553,en,ShashiTharoor,24705126,True,1413134939080445964,"Now for something completely different: a tigress died in Madhya Pradesh’s Panna Tiger Reserve, leaving four cubs behind. The father has been observed to be taking care of these cubs, extremely rare behaviour for a male tiger. Fascinating.
https://t.co/jX9ldkjkaq",[],[],[],['https://t.co/jX9ldkjkaq'],India,Now for something completely different  a tigress died in Madhya Pradesh’s Panna Tiger Reserve  leaving four cubs behind  The father has been observed to be taking care of these cubs  extremely rare behaviour for a male tiger  Fascinating https   t co jX9ldkjkaq,2021-07-08 14:00:00,,
554,en,ShashiTharoor,24705126,True,1412991547885326339,Deeply saddened by the loss of Virbhadra Singh. He was my senior (by more than a couple of decades) at St Stephen’s &amp; by even longer in @incIndia. A man of the people who will be sorely missed. Om Shanti. https://t.co/e2XSFOCmtb,[],[],['INCIndia'],['https://t.co/e2XSFOCmtb'],India,Deeply saddened by the loss of Virbhadra Singh  He was my senior  by more than a couple of decades  at St Stephen’s  amp  by even longer in  incIndia  A man of the people who will be sorely missed  Om Shanti  https   t co e2XSFOCmtb,2021-07-08 04:00:00,,
555,en,ShashiTharoor,24705126,True,1412725788508442629,Revolting. This is a cyber crime the @DelhiPolice should investigate &amp; a misuse of social media to threaten women (which falls squarely into the agenda of Parliament’s IT Committee.) Will pursue further. https://t.co/zd9uGMQZdn,[],[],['DelhiPolice'],['https://t.co/zd9uGMQZdn'],India,Revolting  This is a cyber crime the  DelhiPolice should investigate  amp  a misuse of social media to threaten women  which falls squarely into the agenda of Parliament’s IT Committee   Will pursue further  https   t co zd9uGMQZdn,2021-07-07 11:00:00,,
556,en,ShashiTharoor,24705126,True,1412655929443586058,"Pranams to Swami Prakashananda, 99 year old Vedic scholar and former head of Sivagiri Mutt, who passed away today morning. Had the good fortune to meet him on several occasions. An inspiring &amp; devoted follower of Sree Narayana Guru. Om Shanti. https://t.co/3rSj1lJxFK",[],[],[],[],India,Pranams to Swami Prakashananda  99 year old Vedic scholar and former head of Sivagiri Mutt  who passed away today morning  Had the good fortune to meet him on several occasions  An inspiring  amp  devoted follower of Sree Narayana Guru  Om Shanti  https   t co 3rSj1lJxFK,2021-07-07 06:00:00,,
557,en,ShashiTharoor,24705126,True,1412638094650535944,Incredible what these amazing elephants can do! https://t.co/UNW0Cdazt9,[],[],[],['https://t.co/UNW0Cdazt9'],India,Incredible what these amazing elephants can do  https   t co UNW0Cdazt9,2021-07-07 05:00:00,,
558,en,ShashiTharoor,24705126,True,1412623622825418754,"1/2 After the success of crowdfunding ₹18 cr to purchase wonder medicine #Zolgensma for a baby suffering from a genetic disorder (spinal muscular atrophy),
https://t.co/CUBNE5v1ru
three more similar cases have surfaced in India:
https://t.co/cO8tETxxWV
https://t.co/o8s7mvNZ65",[],['Zolgensma'],[],"['https://t.co/CUBNE5v1ru', 'https://t.co/cO8tETxxWV', 'https://t.co/o8s7mvNZ65']",India,1 2 After the success of crowdfunding ₹18 cr to purchase wonder medicine  Zolgensma for a baby suffering from a genetic disorder  spinal muscular atrophy  https   t co CUBNE5v1ruthree more similar cases have surfaced in India https   t co cO8tETxxWVhttps   t co o8s7mvNZ65,2021-07-07 04:00:00,,
559,en,ShashiTharoor,24705126,True,1412618520173580291,"My heartfelt condolences to my @ProfCong colleague @MKumaramangalam, his family &amp; friends on this tragic news. May God grant him the strength to bear his grief. Om Shanti. https://t.co/Mnb2u60wIT",[],[],"['ProfCong', 'MKumaramangalam']",['https://t.co/Mnb2u60wIT'],India,My heartfelt condolences to my  ProfCong colleague  MKumaramangalam  his family  amp  friends on this tragic news  May God grant him the strength to bear his grief  Om Shanti  https   t co Mnb2u60wIT,2021-07-07 04:00:00,,
560,en,ShashiTharoor,24705126,True,1412617503558180867,"Immortals never die. As Tagore wrote, “Death is not extinguishing the light; it is only putting out the lamp because the dawn has come.” #DilipKumar’s work shines on. https://t.co/TYh8ni9Xsc https://t.co/p3zZzTVJPH",[],['DilipKumar'],[],['https://t.co/TYh8ni9Xsc'],India,Immortals never die  As Tagore wrote  “Death is not extinguishing the light  it is only putting out the lamp because the dawn has come ”  DilipKumar’s work shines on  https   t co TYh8ni9Xsc https   t co p3zZzTVJPH,2021-07-07 04:00:00,,
561,en,ShashiTharoor,24705126,True,1412589936662831109,"Delighted to welcome my friend @inckerala President @sudhakaranINC for a good conversation about the challenges ahead. He is fresh, fit &amp; raring to go! https://t.co/sH1TVjvRec",[],[],"['INCKerala', 'SudhakaranINC']",[],India,Delighted to welcome my friend  inckerala President  sudhakaranINC for a good conversation about the challenges ahead  He is fresh  fit  amp  raring to go  https   t co sH1TVjvRec,2021-07-07 02:00:00,,
562,en,ShashiTharoor,24705126,True,1412479799600160771,"Best wishes to my constituent Alex Antony from coastal Pulluvila in Thiruvananthapuram, off to represent lndia in the 400 metre race at the Tokyo Olympics. Proud moment! Best wishes for success Alex! https://t.co/ha3VIm4D8z",[],[],[],[],India,Best wishes to my constituent Alex Antony from coastal Pulluvila in Thiruvananthapuram  off to represent lndia in the 400 metre race at the Tokyo Olympics  Proud moment  Best wishes for success Alex  https   t co ha3VIm4D8z,2021-07-06 19:00:00,,
563,en,ShashiTharoor,24705126,True,1412472676833140737,All the best Raga @totallyoutnow! https://t.co/lzRnLnMule,[],[],['totallyoutnow'],['https://t.co/lzRnLnMule'],India,All the best Raga  totallyoutnow  https   t co lzRnLnMule,2021-07-06 18:00:00,,
564,en,ShashiTharoor,24705126,True,1412472519878008833,"Yes, for their tenth anniversary in November, @AlephBookCo is bringing out a Collector's Edition, ""Pride, Prejudice &amp; Punditry: the Essential Shashi Tharoor,"" featuring selections from my writing (fiction, non-fiction, poetry &amp; journalism) over the last four decades. https://t.co/ZtEbkksRdD",[],[],['AlephBookCo'],['https://t.co/ZtEbkksRdD'],India,Yes  for their tenth anniversary in November   AlephBookCo is bringing out a Collector s Edition   Pride  Prejudice  amp  Punditry  the Essential Shashi Tharoor   featuring selections from my writing  fiction  non fiction  poetry  amp  journalism  over the last four decades  https   t co ZtEbkksRdD,2021-07-06 18:00:00,,
565,en,ShashiTharoor,24705126,True,1412471825133539331,Don't let it be your last! https://t.co/XlKni5XVYy,[],[],[],['https://t.co/XlKni5XVYy'],India,Don t let it be your last  https   t co XlKni5XVYy,2021-07-06 18:00:00,,
566,en,ShashiTharoor,24705126,True,1412374650454089733,"As the nation takes stock of the awful human cost of the way UAPA is being applied, a reminder that as an @incindia MP, I did oppose the latest set of UAPA Amendments in the Lok Sabha: https://t.co/rOFC1aaffy
The draconian provisions of the UAPA should go the way of POTA.",[],[],['INCIndia'],['https://t.co/rOFC1aaffy'],India,As the nation takes stock of the awful human cost of the way UAPA is being applied  a reminder that as an  incindia MP  I did oppose the latest set of UAPA Amendments in the Lok Sabha  https   t co rOFC1aaffyThe draconian provisions of the UAPA should go the way of POTA ,2021-07-06 12:00:00,,
567,en,ShashiTharoor,24705126,True,1412284236036415493,"Strong piece by Vivek @wadhwa about the deadly menace of drones &amp; ""killer robots"". Are we facing ""a world of Terminator chaos with the specter of death in every corner""? What can we do about this? 
https://t.co/i5bZ0DfIOw",[],[],['wadhwa'],['https://t.co/i5bZ0DfIOw'],India,Strong piece by Vivek  wadhwa about the deadly menace of drones  amp   killer robots   Are we facing  a world of Terminator chaos with the specter of death in every corner   What can we do about this  https   t co i5bZ0DfIOw,2021-07-06 06:00:00,,
568,en,ShashiTharoor,24705126,True,1412273901669814276,"Great! Doesn't need to be through my office at all: our role was just in matching donors to needy beneficiaries. If you know of a kid who needs a phone to be able to study, pls give her help directly. It's the aid that matters, not the route! @krrish_vn #EliminateDigitalDivide https://t.co/XgXOEAzf2F",[],['EliminateDigitalDivide'],['krrish_vn'],['https://t.co/XgXOEAzf2F'],India,Great  Doesn t need to be through my office at all  our role was just in matching donors to needy beneficiaries  If you know of a kid who needs a phone to be able to study  pls give her help directly  It s the aid that matters  not the route   krrish vn  EliminateDigitalDivide https   t co XgXOEAzf2F,2021-07-06 05:00:00,,
569,en,ShashiTharoor,24705126,True,1412269627829231617,"It's difficult to escape the belief that Fr #StanSwamy was killed by a system that was out to get him for what he stood for, says Jagdish Rattanani in this sharp analysis:
https://t.co/gnDHSU9MNK",[],['StanSwamy'],[],['https://t.co/gnDHSU9MNK'],India,It s difficult to escape the belief that Fr  StanSwamy was killed by a system that was out to get him for what he stood for  says Jagdish Rattanani in this sharp analysis https   t co gnDHSU9MNK,2021-07-06 05:00:00,,
570,en,ShashiTharoor,24705126,True,1412257804837023760,"CharteredAccountants in @ProfCong inform me that the change of IncomeTax Portal has been disastrous, w/glitches incl. longer-than-usual log-in times. Almost all  features of the new portal are non-operational, so ITR filing, 15 CA/CB forms, data prep for appeals has ground2halt.",[],[],['ProfCong'],[],India,CharteredAccountants in  ProfCong inform me that the change of IncomeTax Portal has been disastrous  w glitches incl  longer than usual log in times  Almost all  features of the new portal are non operational  so ITR filing  15 CA CB forms  data prep for appeals has ground2halt ,2021-07-06 04:00:00,,
571,en,ShashiTharoor,24705126,True,1411988620710273024,Sad to learn of Fr #StanSwamy's passing. A humanitarian &amp; man of God whom our government could not treat with humanity. Deeply saddened as an Indian. RIP. https://t.co/aOB6T0iHU9,[],['StanSwamy'],[],['https://t.co/aOB6T0iHU9'],India,Sad to learn of Fr  StanSwamy s passing  A humanitarian  amp  man of God whom our government could not treat with humanity  Deeply saddened as an Indian  RIP  https   t co aOB6T0iHU9,2021-07-05 10:00:00,,
572,en,ShashiTharoor,24705126,True,1411934707055349761,"Akhil Gogoi's claim that while he was in custody, the NIA sought to recruit him into the BJP/RSS, and, when he refused, tortured him, raises serious questions, says Badri Raina: are ruling party &amp; state now the same, as in China? https://t.co/Jia5t9BDfu",[],[],[],['https://t.co/Jia5t9BDfu'],India,Akhil Gogoi s claim that while he was in custody  the NIA sought to recruit him into the BJP RSS  and  when he refused  tortured him  raises serious questions  says Badri Raina  are ruling party  amp  state now the same  as in China  https   t co Jia5t9BDfu,2021-07-05 06:00:00,,
573,en,ShashiTharoor,24705126,True,1411908378243211265,Two years on: His ideas endure. https://t.co/sPOuG2eVbP #RememberingKKarunakaran https://t.co/VNPdDFMxBj,[],['RememberingKKarunakaran'],[],"['https://t.co/sPOuG2eVbP', 'https://t.co/VNPdDFMxBj']",India,Two years on  His ideas endure  https   t co sPOuG2eVbP  RememberingKKarunakaran https   t co VNPdDFMxBj,2021-07-05 05:00:00,,
574,en,ShashiTharoor,24705126,True,1411907489121984513,"Excellent piece by student @armaanmathur engages w/ the Gandhi-Tagore debate, &amp; seeks to learn many of the timeless lessons these two amazing personalities taught us, including the art of intellectual disagreement:

https://t.co/1gH5m17gkz",[],[],['ArmaanMathur'],['https://t.co/1gH5m17gkz'],India,Excellent piece by student  armaanmathur engages w  the Gandhi Tagore debate   amp  seeks to learn many of the timeless lessons these two amazing personalities taught us  including the art of intellectual disagreement https   t co 1gH5m17gkz,2021-07-05 05:00:00,,
575,en,ShashiTharoor,24705126,True,1411736874545082376,"The 22nd anniversary of the capture of #TigerHill -- an exemplary achievement proving the valour, courage &amp; high military skill of the Indian Army. Jai Hind! https://t.co/eRUfwMbE3P",[],['TigerHill'],[],['https://t.co/eRUfwMbE3P'],India,The 22nd anniversary of the capture of  TigerHill    an exemplary achievement proving the valour  courage  amp  high military skill of the Indian Army  Jai Hind  https   t co eRUfwMbE3P,2021-07-04 17:00:00,,
576,en,ShashiTharoor,24705126,True,1411691655351070724,Don't understand Sanghi objections to @nytimes job post's scene-setting descriptive paragraph on India. Isn't NaMo in favour of self-sufficiency &amp;muscular nationalism? Doesn't BJP stand for Hindu Rashtra? &amp; attack the secularism of the Founders? So what exactly is the fuss about?,[],[],['nytimes'],[],India,Don t understand Sanghi objections to  nytimes job post s scene setting descriptive paragraph on India  Isn t NaMo in favour of self sufficiency  amp muscular nationalism  Doesn t BJP stand for Hindu Rashtra   amp  attack the secularism of the Founders  So what exactly is the fuss about ,2021-07-04 14:00:00,,
577,hi,ShashiTharoor,24705126,True,1411376506262089739,"फ्रांस में ये शोर है:
....................! https://t.co/HLDU00JLo5",[],[],[],[],India,,2021-07-03 17:00:00,फ्रांस में ये शोर है                       https   t co HLDU00JLo5,
578,en,ShashiTharoor,24705126,True,1411368810553085953,"Hair today, gone tomorrow? Avay Shukla's pogonotrophy toolkit will amuse &amp; instruct all who wish to emulate the PM in the facial follicles department: https://t.co/WEbNFjgukp",[],[],[],['https://t.co/WEbNFjgukp'],India,Hair today  gone tomorrow  Avay Shukla s pogonotrophy toolkit will amuse  amp  instruct all who wish to emulate the PM in the facial follicles department  https   t co WEbNFjgukp,2021-07-03 17:00:00,,
579,en,ShashiTharoor,24705126,True,1411340174882066438,My @AnuRastogi10's husband and baby find the strength to continue to keep her flame alive. https://t.co/0G9hDjLAvv,[],[],['AnuRastogi10'],['https://t.co/0G9hDjLAvv'],India,My  AnuRastogi10 s husband and baby find the strength to continue to keep her flame alive  https   t co 0G9hDjLAvv,2021-07-03 15:00:00,,
580,en,ShashiTharoor,24705126,True,1411179476889735174,Rare footage from 1973 of an opposition protest when petrol prices were raised by seven Paise. Atal Bihari Vajpayee arrived in Parliament on a bullock cart (which would not be possible today with the new security restrictions on vehicle entry into the complex!) https://t.co/1hd97kgoMG,[],[],[],[],India,Rare footage from 1973 of an opposition protest when petrol prices were raised by seven Paise  Atal Bihari Vajpayee arrived in Parliament on a bullock cart  which would not be possible today with the new security restrictions on vehicle entry into the complex   https   t co 1hd97kgoMG,2021-07-03 04:00:00,,
581,en,ShashiTharoor,24705126,True,1410969170506706949,"""While our neighbouring states give a red carpet welcome to investors, the Kerala government treats them as traitors. They are branded as bourgeoisie, exploiters, encroachers, capitalists, criminals &amp; humiliated in public"": Kitex chief signals a problem:
https://t.co/m4SYT4aXKL",['xp'],[],[],['https://t.co/m4SYT4aXKL'],India, While our neighbouring states give a red carpet welcome to investors  the Kerala government treats them as traitors  They are branded as bourgeoisie  eloiters  encroachers  capitalists  criminals  amp  humiliated in public   Kitex chief signals a problem https   t co m4SYT4aXKL,2021-07-02 15:00:00,,
582,en,ShashiTharoor,24705126,True,1410968690502209546,"Why Malayalam cinema, not Bollywood, makes India’s best #Covid films: it's ingenious in working around the limitations imposed by the #pandemic, using manpower, resources, money, locations &amp;technology frugally, efficiently &amp;inventively, says the @guardian: https://t.co/bPSjHOVbCe",[],"['Covid', 'pandemic']",['guardian'],['https://t.co/bPSjHOVbCe'],India,Why Malayalam cinema  not Bollywood  makes India’s best  Covid films  it s ingenious in working around the limitations imposed by the  pandemic  using manpower  resources  money  locations  amp technology frugally  efficiently  amp inventively  says the  guardian  https   t co bPSjHOVbCe,2021-07-02 14:00:00,,
583,en,ShashiTharoor,24705126,True,1410831052172533761,"""Hostility with China is likely to endure, in which case India cannot afford escalating tensions to its west."" My analysis of India's recent moves on its western flank, &amp; the talks with Kashmiri leaders, concludes that ""India is making the right moves"": https://t.co/JociwaLQF6",[],[],[],['https://t.co/JociwaLQF6'],India, Hostility with China is likely to endure  in which case India cannot afford escalating tensions to its west   My analysis of India s recent moves on its western flank   amp  the talks with Kashmiri leaders  concludes that  India is making the right moves   https   t co JociwaLQF6,2021-07-02 05:00:00,,
584,en,ShashiTharoor,24705126,True,1410818271188717568,"Started a new weekly column on words in the Weekend Magazine of the ⁦@khaleejtimes⁩ of Dubai. Here’s the inaugural piece, today: https://t.co/6hPGV6u7T2",[],[],['khaleejtimes'],[],India,Started a new weekly column on words in the Weekend Magazine of the ⁦ khaleejtimes⁩ of Dubai  Here’s the inaugural piece  today  https   t co 6hPGV6u7T2,2021-07-02 05:00:00,,
585,en,ShashiTharoor,24705126,True,1410639516616953857,"My friend Rathin Roy, the economist, taught me a new word today: pogonotrophy, which means ""the cultivation of a beard"". As in, the PM's pogonotrophy has been a pandemic preoccupation... https://t.co/oytIvCKRJR",[],[],[],['https://t.co/oytIvCKRJR'],India,My friend Rathin Roy  the economist  taught me a new word today  pogonotrophy  which means  the cultivation of a beard   As in  the PM s pogonotrophy has been a pandemic preoccupation    https   t co oytIvCKRJR,2021-07-01 17:00:00,,
586,en,ShashiTharoor,24705126,True,1410634409926037510,"""Sen is more than an economist, a moral philosopher or even an academic. He is a life-long campaigner, through scholarship and activism, via friendships &amp; the occasional enemy, for a more noble idea of home — and therefore of the world."" Lovely. @EdwardGLuce on @AmartyaSen_Econ https://t.co/CmTD8LWd3H",[],[],"['EdwardGLuce', 'AmartyaSen_Econ']",['https://t.co/CmTD8LWd3H'],India, Sen is more than an economist  a moral philosopher or even an academic  He is a life long campaigner  through scholarship and activism  via friendships  amp  the occasional enemy  for a more noble idea of home — and therefore of the world   Lovely   EdwardGLuce on  AmartyaSen Econ https   t co CmTD8LWd3H,2021-07-01 16:00:00,,
587,en,ShashiTharoor,24705126,True,1410629024833937417,"Deeply saddened by the shocking news of the death of former BJP MP Sharad Tripathi at the young age of 49. He served on the External Affairs Cmt for 5 years under my Chairmanship &amp;was an exemplary colleague, hard-working, constructive, friendly&amp;respectful. A real loss. Om Shanti. https://t.co/PzGKtW58dG",[],[],[],[],India,Deeply saddened by the shocking news of the death of former BJP MP Sharad Tripathi at the young age of 49  He served on the External Affairs Cmt for 5 years under my Chairmanship  amp was an exemplary colleague  hard working  constructive  friendly amp respectful  A real loss  Om Shanti  https   t co PzGKtW58dG,2021-07-01 16:00:00,,
588,en,ShashiTharoor,24705126,True,1410619415498952711,"China's wolf-warrior diplomacy has gone beyond sabre-rattling to sabre-thrusting, &amp; India must be on guard: my response at the #IndiaGlobalForum today https://t.co/AcOmnyBay8 https://t.co/o24uqKFrOt",[],['IndiaGlobalForum'],[],"['https://t.co/AcOmnyBay8', 'https://t.co/o24uqKFrOt']",India,China s wolf warrior diplomacy has gone beyond sabre rattling to sabre thrusting   amp  India must be on guard  my response at the  IndiaGlobalForum today https   t co AcOmnyBay8 https   t co o24uqKFrOt,2021-07-01 15:00:00,,
589,en,ShashiTharoor,24705126,True,1410617074062217224,"Did you know that 1533 doctors have lost their lives during the #Covid pandemic in India, while saving ours? It’s not enough to say #ThankYouDoctor — we must give them better protection &amp; their families compensation for their sacrifice. ⁦@IMAIndiaOrg⁩ ⁦@ProfCong⁩ https://t.co/6gNuhjsiKu",[],"['Covid', 'ThankYouDoctor']","['IMAIndiaOrg', 'ProfCong']",[],India,Did you know that 1533 doctors have lost their lives during the  Covid pandemic in India  while saving ours  It’s not enough to say  ThankYouDoctor — we must give them better protection  amp  their families compensation for their sacrifice  ⁦ IMAIndiaOrg⁩ ⁦ ProfCong⁩ https   t co 6gNuhjsiKu,2021-07-01 15:00:00,,
590,en,ShashiTharoor,24705126,True,1410615009210560513,"Excellent interaction with Dr J A Jayalal of @IMAIndiaOrg, moderated by my @ProfCong colleague @drjgeetareddy, on the occasion of #DoctorsDay: https://t.co/AbPC6Bs9Ih
#ThankYouDoctor",[],"['DoctorsDay', 'ThankYouDoctor']","['IMAIndiaOrg', 'ProfCong', 'drjgeetareddy']",['https://t.co/AbPC6Bs9Ih'],India,Excellent interaction with Dr J A Jayalal of  IMAIndiaOrg  moderated by my  ProfCong colleague  drjgeetareddy  on the occasion of  DoctorsDay  https   t co AbPC6Bs9Ih ThankYouDoctor,2021-07-01 15:00:00,,
591,en,ShashiTharoor,24705126,True,1410583815064489989,"The government of India needs to avoid harassing journalists, not only to uphold the principles of democracy the PM just hailed at the G-7 &amp; preserve its credibility abroad, but also because it's the right thing to do under our Constitution! https://t.co/SuDzSkNA50",[],[],[],['https://t.co/SuDzSkNA50'],India,The government of India needs to avoid harassing journalists  not only to uphold the principles of democracy the PM just hailed at the G 7  amp  preserve its credibility abroad  but also because it s the right thing to do under our Constitution  https   t co SuDzSkNA50,2021-07-01 13:00:00,,
592,en,ShashiTharoor,24705126,True,1410569845226164229,"Wishing our professional number-crunchers a #HappyCharteredAccountantsDay. Without CAs, our economy couldn't be managed or measured, businesses couldn't grow or distribute profit, financial systems couldn't run smoothly, taxes couldn't be collected&amp;corruption couldn't be stemmed! https://t.co/as79gl9FKG",[],['HappyCharteredAccountantsDay'],[],['https://t.co/as79gl9FKG'],India,Wishing our professional number crunchers a  HappyCharteredAccountantsDay  Without CAs  our economy couldn t be managed or measured  businesses couldn t grow or distribute profit  financial systems couldn t run smoothly  taxes couldn t be collected amp corruption couldn t be stemmed  https   t co as79gl9FKG,2021-07-01 12:00:00,,
593,en,ShashiTharoor,24705126,True,1410567851396657154,live in 20 minutes! https://t.co/o24uqKFrOt,[],[],[],['https://t.co/o24uqKFrOt'],India,live in 20 minutes  https   t co o24uqKFrOt,2021-07-01 12:00:00,,
594,en,ShashiTharoor,24705126,True,1410471573316784133,"Startled to discover that the Draft EmigrationBill 2021, which i spent 5 yrs (as Chairman of the Ex Affrs Stndg Cmt) asking the Govt to produce, is on the MEA website for comments, without any specific alert to stakeholders or public about the consultation. 3rd July is deadline!",[],[],[],[],India,Startled to discover that the Draft EmigrationBill 2021  which i spent 5 yrs  as Chairman of the Ex Affrs Stndg Cmt  asking the Govt to produce  is on the MEA website for comments  without any specific alert to stakeholders or public about the consultation  3rd July is deadline ,2021-07-01 06:00:00,,
595,en,ShashiTharoor,24705126,True,1410435490633891840,My message in support of @IncIndia’s campaign #ThankYouDoctors https://t.co/7Q06o9FURA,[],['ThankYouDoctors'],['INCIndia'],[],India,My message in support of  IncIndia’s campaign  ThankYouDoctors https   t co 7Q06o9FURA,2021-07-01 03:00:00,,
