,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
242,en,PeteButtigieg,226222147,True,1318346623420977152,"Good news in PA, but troubling to think this was a 4-4 decision. It’s a reminder of the stakes. https://t.co/7mSLvSuTxl",[],[],[],['https://t.co/7mSLvSuTxl'],USA,Good news in PA  but troubling to think this was a 4 4 decision  It’s a reminder of the stakes  https   t co 7mSLvSuTxl,2020-10-20 00:00:00
243,en,PeteButtigieg,226222147,True,1318339636398313472,"We can't tackle climate change without rural America helping to lead the charge. That's why @JoeBiden has a plan to invest and build back these communities so they can grow, thrive, and be a major part of the solution. https://t.co/CcHfZPPblY",[],[],['JoeBiden'],[],USA,We can t tackle climate change without rural America helping to lead the charge  That s why  JoeBiden has a plan to invest and build back these communities so they can grow  thrive  and be a major part of the solution  https   t co CcHfZPPblY,2020-10-20 00:00:00
244,en,PeteButtigieg,226222147,True,1318308303982764032,"I'm ready for a president who will restore competence, decency, and integrity to the Oval Office. I'm ready for @JoeBiden.
https://t.co/5Xise52U6p",[],[],['JoeBiden'],['https://t.co/5Xise52U6p'],USA,I m ready for a president who will restore competence  decency  and integrity to the Oval Office  I m ready for  JoeBiden https   t co 5Xise52U6p,2020-10-19 22:00:00
245,en,PeteButtigieg,226222147,True,1318268755311546368,"Live from Stockbridge, Michigan, with 15 days to go. Tune in! https://t.co/TijKxdNhss",[],[],[],['https://t.co/TijKxdNhss'],USA,Live from Stockbridge  Michigan  with 15 days to go  Tune in  https   t co TijKxdNhss,2020-10-19 19:00:00
246,en,PeteButtigieg,226222147,True,1318215323963822080,"Glad to be back on the road again! Today I'll be campaigning for @JoeBiden, @KamalaHarris, and Democrats up and down the ticket in Michigan. https://t.co/oIFt92heY9",[],[],"['JoeBiden', 'KamalaHarris']",[],USA,Glad to be back on the road again  Today I ll be campaigning for  JoeBiden   KamalaHarris  and Democrats up and down the ticket in Michigan  https   t co oIFt92heY9,2020-10-19 16:00:00
247,en,PeteButtigieg,226222147,True,1318189984126554112,Vote as soon as you can.,[],[],[],[],USA,Vote as soon as you can ,2020-10-19 14:00:00
248,en,PeteButtigieg,226222147,True,1317928430562873344,"Looking forward to talking with @CoryBooker and gathering our grassroots supporters together for a special event next Sunday. 

Please chip in any amount to join us!
https://t.co/XYD9ko6q9z",[],[],['CoryBooker'],['https://t.co/XYD9ko6q9z'],USA,Looking forward to talking with  CoryBooker and gathering our grassroots supporters together for a special event next Sunday  Please chip in any amount to join us https   t co XYD9ko6q9z,2020-10-18 21:00:00
249,en,PeteButtigieg,226222147,True,1317887477596774405,Donald Trump wants to talk about literally anything besides his disastrous response to this pandemic.,[],[],[],[],USA,Donald Trump wants to talk about literally anything besides his disastrous response to this pandemic ,2020-10-18 18:00:00
250,en,PeteButtigieg,226222147,True,1317860639998660609,"After months of doing nothing for COVID relief, Mitch McConnell and Senate Republicans are finding the time to rush through a nomination most Americans don't want. https://t.co/q8bKymBBX4",[],[],[],[],USA,After months of doing nothing for COVID relief  Mitch McConnell and Senate Republicans are finding the time to rush through a nomination most Americans don t want  https   t co q8bKymBBX4,2020-10-18 16:00:00
251,en,PeteButtigieg,226222147,True,1317841730650185730,Let's end this chaos and division and turn the page. https://t.co/MlS4yx86Ot,[],[],[],[],USA,Let s end this chaos and division and turn the page  https   t co MlS4yx86Ot,2020-10-18 15:00:00
252,en,PeteButtigieg,226222147,True,1317840887368585217,"Exactly. This is about freedom - freedom from disease. 

There’s nothing pro-liberty about attacking common sense safety measures.  https://t.co/ANrdQEChHt",[],[],[],['https://t.co/ANrdQEChHt'],USA,Exactly  This is about freedom   freedom from disease  There’s nothing pro liberty about attacking common sense safety measures   https   t co ANrdQEChHt,2020-10-18 15:00:00
253,en,PeteButtigieg,226222147,True,1317502795843514369,"It's clearer than ever that only @JoeBiden and @KamalaHarris are equipped to handle the triple threat of crises we face and build our country back better.

I'll be discussing that and more on @FoxNewsSunday. Hope you'll tune in.",[],[],"['JoeBiden', 'KamalaHarris', 'FoxNewsSunday']",[],USA,It s clearer than ever that only  JoeBiden and  KamalaHarris are equipped to handle the triple threat of crises we face and build our country back better I ll be discussing that and more on  FoxNewsSunday  Hope you ll tune in ,2020-10-17 16:00:00
254,en,PeteButtigieg,226222147,True,1317144228112355329,"Tune in for a great conversation about trust and leadership with Mayor @LoriLightfoot at 3pm ET today.
https://t.co/FRMumCdsC5",[],[],['LoriLightfoot'],['https://t.co/FRMumCdsC5'],USA,Tune in for a great conversation about trust and leadership with Mayor  LoriLightfoot at 3pm ET today https   t co FRMumCdsC5,2020-10-16 17:00:00
255,en,PeteButtigieg,226222147,True,1317124722937704449,Americans should not be satisfied with the worst COVID outcomes in the developed world.,[],[],[],[],USA,Americans should not be satisfied with the worst COVID outcomes in the developed world ,2020-10-16 15:00:00
256,en,PeteButtigieg,226222147,True,1317117646203125763,"Thanks to all the poll workers and staff at the County-City building for ensuring our early vote process went smoothly today! Make sure to vote early if you can, and learn more about how to vote in your location at https://t.co/QCPNSoTIPA https://t.co/pfsM2LJpL3",[],[],[],['https://t.co/QCPNSoTIPA'],USA,Thanks to all the poll workers and staff at the County City building for ensuring our early vote process went smoothly today  Make sure to vote early if you can  and learn more about how to vote in your location at https   t co QCPNSoTIPA https   t co pfsM2LJpL3,2020-10-16 15:00:00
257,en,PeteButtigieg,226222147,True,1316926303778541573,"If you only followed the town halls tonight then you missed possibly the most Midwestern moment in the history of televised Senate debates. 

Corn + Beans = one more reason I’m proud to back @GreenfieldIowa https://t.co/9frcDU2HPt",[],[],['GreenfieldIowa'],['https://t.co/9frcDU2HPt'],USA,If you only followed the town halls tonight then you missed possibly the most Midwestern moment in the history of televised Senate debates  Corn   Beans   one more reason I’m proud to back  GreenfieldIowa https   t co 9frcDU2HPt,2020-10-16 02:00:00
258,en,PeteButtigieg,226222147,True,1316914731505111041,"Is it OK to publicly solicit campaign contributions while on Senate business in a federal building? 

Or is there some kind of felony statute covering that sort of thing?

Asking for @LindseyGrahamSC https://t.co/oltjXcd9CG",[],[],['LindseyGrahamSC'],['https://t.co/oltjXcd9CG'],USA,Is it OK to publicly solicit campaign contributions while on Senate business in a federal building  Or is there some kind of felony statute covering that sort of thing Asking for  LindseyGrahamSC https   t co oltjXcd9CG,2020-10-16 02:00:00
259,en,PeteButtigieg,226222147,True,1316908042160656385,"Just imagine turning on the TV, seeing your president, and feeling your blood pressure go down instead of up.",[],[],[],[],USA,Just imagine turning on the TV  seeing your president  and feeling your blood pressure go down instead of up ,2020-10-16 01:00:00
260,en,PeteButtigieg,226222147,True,1316843706356568064,Looking forward to talking with @JoyAnnReid on @thereidout at 7:20pm ET.,[],[],"['JoyAnnReid', 'thereidout']",[],USA,Looking forward to talking with  JoyAnnReid on  thereidout at 7 20pm ET ,2020-10-15 21:00:00
261,en,PeteButtigieg,226222147,True,1316786068285464576,"All across the country, there are so many emerging leaders who are about to make a big impact. They're blazing new trails and will help us build a new and better era.

Meet our final group of 2020 endorsements, 47 outstanding candidates running at the state and local levels: https://t.co/yMtyOwKxep",[],[],[],[],USA,All across the country  there are so many emerging leaders who are about to make a big impact  They re blazing new trails and will help us build a new and better era Meet our final group of 2020 endorsements  47 outstanding candidates running at the state and local levels  https   t co yMtyOwKxep,2020-10-15 17:00:00
262,en,PeteButtigieg,226222147,True,1316773544391585795,"We’re in the middle of one of America’s worst ever mass casualty events. It’s getting worse, and the president says we’re doing “fine.” 

“Fine.” 

He has no idea how to keep us safe.

We need @JoeBiden now.",[],[],['JoeBiden'],[],USA,We’re in the middle of one of America’s worst ever mass casualty events  It’s getting worse  and the president says we’re doing “fine ” “Fine ” He has no idea how to keep us safe We need  JoeBiden now ,2020-10-15 16:00:00
263,en,PeteButtigieg,226222147,True,1316770127224934401,Amen. https://t.co/O35Gekzjc6,[],[],[],['https://t.co/O35Gekzjc6'],USA,Amen  https   t co O35Gekzjc6,2020-10-15 16:00:00
264,en,PeteButtigieg,226222147,True,1316567636432617474,"The stakes of retaking the Senate get higher each day. Please chip in to join President Obama for a grassroots fundraiser supporting some candidates who are crucial to that mission: @mjhegar, @ReverendWarnock, @Ossoff, @GreenfieldIowa, &amp; @GaryPeters.
https://t.co/8OH8aK68IK",[],[],"['mjhegar', 'ReverendWarnock', 'ossoff', 'GreenfieldIowa', 'GaryPeters']",['https://t.co/8OH8aK68IK'],USA,The stakes of retaking the Senate get higher each day  Please chip in to join President Obama for a grassroots fundraiser supporting some candidates who are crucial to that mission   mjhegar   ReverendWarnock   Ossoff   GreenfieldIowa   amp   GaryPeters https   t co 8OH8aK68IK,2020-10-15 03:00:00
265,en,PeteButtigieg,226222147,True,1316552353370329090,Got my flu shot today. Even quicker and easier than last year. Don’t forget!,[],[],[],[],USA,Got my flu shot today  Even quicker and easier than last year  Don’t forget ,2020-10-15 02:00:00
266,en,PeteButtigieg,226222147,True,1316403663557009408,"Art has always shaped my life—and now we're seeing all the ways people are finding expression through the arts to make sense of such a challenging time. 

In the latest episode of the podcast, I had a conversation with one of my favorite artists, @theebillyporter. https://t.co/uC0Clfnpj8",['xp'],[],['theebillyporter'],[],USA,Art has always shaped my life—and now we re seeing all the ways people are finding eression through the arts to make sense of such a challenging time  In the latest episode of the podcast  I had a conversation with one of my favorite artists   theebillyporter  https   t co uC0Clfnpj8,2020-10-14 16:00:00
267,en,PeteButtigieg,226222147,True,1316384153164750850,"We all have a role to play in defending our democracy this voting season. If you're a lawyer looking to get involved, please sign up to protect the vote with @WeTheAction:
https://t.co/E9qNfPzx7q",[],[],['WeTheAction'],['https://t.co/E9qNfPzx7q'],USA,We all have a role to play in defending our democracy this voting season  If you re a lawyer looking to get involved  please sign up to protect the vote with  WeTheAction https   t co E9qNfPzx7q,2020-10-14 14:00:00
268,en,PeteButtigieg,226222147,True,1316196792615219200,"Our Constitution is a living document because it requires real people to interpret laws written in a living language. 

If it were self-evident, judges would be unnecessary. 

Interpretation matters.",[],[],[],[],USA,Our Constitution is a living document because it requires real people to interpret laws written in a living language  If it were self evident  judges would be unnecessary  Interpretation matters ,2020-10-14 02:00:00
269,en,PeteButtigieg,226222147,True,1316178799059447809,Talking with @ChrisCuomo tonight on @CNN at 9:35pm ET. Tune in!,[':3'],[],"['ChrisCuomo', 'CNN']",[],USA,Talking with  ChrisCuomo tonight on  CNN at 95pm ET  Tune in ,2020-10-14 01:00:00
270,en,PeteButtigieg,226222147,True,1316115864119382021,My *preference* is that the winner of this presidential election should choose the next justice.,[],[],[],[],USA,My  preference  is that the winner of this presidential election should choose the next justice ,2020-10-13 21:00:00
271,en,PeteButtigieg,226222147,True,1316087069341634566,".@QasimRashid is right. Broadband access is essential, and we have to close the digital divide that exists in far too many rural communities across the country. https://t.co/TI5ey8cix7",[],[],['QasimRashid'],['https://t.co/TI5ey8cix7'],USA,  QasimRashid is right  Broadband access is essential  and we have to close the digital divide that exists in far too many rural communities across the country  https   t co TI5ey8cix7,2020-10-13 19:00:00
272,en,PeteButtigieg,226222147,True,1315850518674145282,Senator @amyklobuchar is exactly right: this is about the real-world consequences of the decisions made on the bench. So glad she is in a position to speak truth amid this committee’s rush to seat a justice. (Also glad to see the reading material on hand!) https://t.co/4yO7SmD1sw,[],[],['amyklobuchar'],[],USA,Senator  amyklobuchar is exactly right  this is about the real world consequences of the decisions made on the bench  So glad she is in a position to speak truth amid this committee’s rush to seat a justice   Also glad to see the reading material on hand   https   t co 4yO7SmD1sw,2020-10-13 03:00:00
273,en,PeteButtigieg,226222147,True,1315756929352953861,How it started:            How it's going: https://t.co/O3AE97ML8Y,[],[],[],[],USA,How it started             How it s going  https   t co O3AE97ML8Y,2020-10-12 21:00:00
274,en,PeteButtigieg,226222147,True,1315731721564884995,We need to trust women to make their own health care choices. https://t.co/FNT7HEa020,[],[],[],[],USA,We need to trust women to make their own health care choices  https   t co FNT7HEa020,2020-10-12 19:00:00
275,en,PeteButtigieg,226222147,True,1315707618980233217,"Not even the founding fathers would recognize the lengths that today's dead-hand ""originalism"" would go to in order to defend conservative preferences as though they are the only way to interpret written law.https://t.co/uEXPGDHHZT",['XP'],[],[],[],USA,Not even the founding fathers would recognize the lengths that today s dead hand  originalism  would go to in order to defend conservative preferences as though they are the only way to interpret written law https   t co uEGDHHZT,2020-10-12 18:00:00
276,en,PeteButtigieg,226222147,True,1315696236977098752,"Is the present official position of the Senate GOP that when the president said he would only appoint judges who would overturn the ACA, he was lying?",[],[],[],[],USA,Is the present official position of the Senate GOP that when the president said he would only appoint judges who would overturn the ACA  he was lying ,2020-10-12 17:00:00
277,en,PeteButtigieg,226222147,True,1315693281561513984,"We can do better than the failed leadership of Donald Trump. Join me later today for a virtual event in Wisconsin talking about the Biden-Harris agenda to build back better.
https://t.co/NEAE3p8TDp",[],[],[],['https://t.co/NEAE3p8TDp'],USA,We can do better than the failed leadership of Donald Trump  Join me later today for a virtual event in Wisconsin talking about the Biden Harris agenda to build back better https   t co NEAE3p8TDp,2020-10-12 17:00:00
278,en,PeteButtigieg,226222147,True,1315330271894474757,We need to be clear with anyone who considers themselves an ally: LGBTQ+ equality is on the ballot.,[],[],[],[],USA,We need to be clear with anyone who considers themselves an ally  LGBTQ  equality is on the ballot ,2020-10-11 17:00:00
279,en,PeteButtigieg,226222147,True,1315311282183172096,"Coming out means being vulnerable, and placing your trust in another person. I know the courage it takes, and I'm humbled by that trust anytime someone shares with me—sometimes as soon as we meet—that they are in the process of coming out as LGBTQ+.",[],[],[],[],USA,Coming out means being vulnerable  and placing your trust in another person  I know the courage it takes  and I m humbled by that trust anytime someone shares with me—sometimes as soon as we meet—that they are in the process of coming out as LGBTQ  ,2020-10-11 15:00:00
280,en,PeteButtigieg,226222147,True,1315044557730570243,We need to expand and invest in mental health care—and we need to get as comfortable talking about mental health as we would any physical medical challenges. #WorldMentalHealthDay,['xp'],['WorldMentalHealthDay'],[],[],USA,We need to eand and invest in mental health care—and we need to get as comfortable talking about mental health as we would any physical medical challenges   WorldMentalHealthDay,2020-10-10 22:00:00
281,en,PeteButtigieg,226222147,True,1314980365916950530,"We know what we are up against, but I'm also feeling as energized as ever that we also get to vote *for* @JoeBiden and @KamalaHarris.",[],[],"['JoeBiden', 'KamalaHarris']",[],USA,We know what we are up against  but I m also feeling as energized as ever that we also get to vote  for   JoeBiden and  KamalaHarris ,2020-10-10 17:00:00
282,en,PeteButtigieg,226222147,True,1314952222585827328,It was great to catch up with @StephenAtHome earlier this week! Check out his #BetterKnowABallot campaign where he talks you through voting in every state—though I was particularly fond of part 13 in this 50 part series: https://t.co/6XnMOu80eg https://t.co/QBCp46ewNO,[],['BetterKnowABallot'],['StephenAtHome'],['https://t.co/6XnMOu80eg'],USA,It was great to catch up with  StephenAtHome earlier this week  Check out his  BetterKnowABallot campaign where he talks you through voting in every state—though I was particularly fond of part 13 in this 50 part series  https   t co 6XnMOu80eg https   t co QBCp46ewNO,2020-10-10 16:00:00
283,en,PeteButtigieg,226222147,True,1314717131280453636,"Why is Lindsey Graham refusing to take a Covid test? Is the President still on steroids? Where is the Vice President? 

How much better off would the USA be if we didn’t have to worry about questions like this?",[],[],[],[],USA,Why is Lindsey Graham refusing to take a Covid test  Is the President still on steroids  Where is the Vice President  How much better off would the USA be if we didn’t have to worry about questions like this ,2020-10-10 00:00:00
284,en,PeteButtigieg,226222147,True,1314712931007856641,"History’s first Black woman to take this kind of debate stage, Kamala Harris shouldered the weight of constraints and biases that no one in this position has faced - and she crushed it. 

I can’t wait to see what her vice presidency will make possible.  https://t.co/GAz5pLEYt8",[],[],[],['https://t.co/GAz5pLEYt8'],USA,History’s first Black woman to take this kind of debate stage  Kamala Harris shouldered the weight of constraints and biases that no one in this position has faced   and she crushed it  I can’t wait to see what her vice presidency will make possible   https   t co GAz5pLEYt8,2020-10-10 00:00:00
285,en,PeteButtigieg,226222147,True,1314682394956443650,"I believe that the 2020s will amount to the decisive decade for the American project in our lifetimes. I wrote about the ways we can act boldly, and quickly, to face our greatest challenges in my new book: https://t.co/Kc5E9yEkT2 https://t.co/Z38BocOvHB",[],[],[],['https://t.co/Kc5E9yEkT2'],USA,I believe that the 2020s will amount to the decisive decade for the American project in our lifetimes  I wrote about the ways we can act boldly  and quickly  to face our greatest challenges in my new book  https   t co Kc5E9yEkT2 https   t co Z38BocOvHB,2020-10-09 22:00:00
286,en,PeteButtigieg,226222147,True,1314658939791867909,When was the president’s last negative COVID test?,[],[],[],[],USA,When was the president’s last negative COVID test ,2020-10-09 20:00:00
287,en,PeteButtigieg,226222147,True,1314569935679619074,"Looking forward to this conversation later today with @binajv. Join for a timely discussion on trust, cooperation, and democracy: https://t.co/WaRJr9nhbX https://t.co/jdi0O6QWcP",[],[],['binajv'],"['https://t.co/WaRJr9nhbX', 'https://t.co/jdi0O6QWcP']",USA,Looking forward to this conversation later today with  binajv  Join for a timely discussion on trust  cooperation  and democracy  https   t co WaRJr9nhbX https   t co jdi0O6QWcP,2020-10-09 14:00:00
288,en,PeteButtigieg,226222147,True,1314556088562393091,Congratulations to the World Food Program on today's Nobel Peace Prize. The work of this vital UN agency demonstrates the necessity—and the power—of cooperation to meet urgent needs and lift up human lives everywhere. https://t.co/q5t4bBBzDX,[],[],[],['https://t.co/q5t4bBBzDX'],USA,Congratulations to the World Food Program on today s Nobel Peace Prize  The work of this vital UN agency demonstrates the necessity—and the power—of cooperation to meet urgent needs and lift up human lives everywhere  https   t co q5t4bBBzDX,2020-10-09 13:00:00
289,en,PeteButtigieg,226222147,True,1314301206496452611,"Come to think of it, I have been noticing a few more gray hairs recently... https://t.co/mxJpcEIdaB",[],[],[],[],USA,Come to think of it  I have been noticing a few more gray hairs recently    https   t co mxJpcEIdaB,2020-10-08 20:00:00
290,en,PeteButtigieg,226222147,True,1314260255463944192,Thankful to see @KamalaHarris stand up for American troops last night—a stark contrast to the things the president has said and done. https://t.co/PH9kc9XHXP,['XP'],[],['KamalaHarris'],[],USA,Thankful to see  KamalaHarris stand up for American troops last night—a stark contrast to the things the president has said and done  https   t co PH9kc9XH,2020-10-08 18:00:00
291,en,PeteButtigieg,226222147,True,1314239663746539520,"Mike Pence was true to form last night—except for the disrespect he showed for the moderator and the rules. 

Perhaps that was to impress his boss, but it reflected poorly on him. 

Fortunately it didn't stop @KamalaHarris from demonstrating what's at stake and winning the night.",[],[],['KamalaHarris'],[],USA,Mike Pence was true to form last night—except for the disrespect he showed for the moderator and the rules  Perhaps that was to impress his boss  but it reflected poorly on him  Fortunately it didn t stop  KamalaHarris from demonstrating what s at stake and winning the night ,2020-10-08 16:00:00
292,en,PeteButtigieg,226222147,True,1314212949255319556,It's too bad Trump is afraid to debate next week. https://t.co/4juvdgPfE7,[],[],[],[],USA,It s too bad Trump is afraid to debate next week  https   t co 4juvdgPfE7,2020-10-08 15:00:00
293,en,PeteButtigieg,226222147,True,1314200308818407424,"Democracies are much better at delivering liberty, peace, and prosperity. That’s why we’re fighting so hard for democracy right now. https://t.co/nKoRCIQbRN",[],[],[],['https://t.co/nKoRCIQbRN'],USA,Democracies are much better at delivering liberty  peace  and prosperity  That’s why we’re fighting so hard for democracy right now  https   t co nKoRCIQbRN,2020-10-08 14:00:00
294,en,PeteButtigieg,226222147,True,1314198355644420096,"On that debate stage, @KamalaHarris carried the weight of history—and did so masterfully. I couldn't be more proud. https://t.co/g0fednq2hc",[],[],['KamalaHarris'],[],USA,On that debate stage   KamalaHarris carried the weight of history—and did so masterfully  I couldn t be more proud  https   t co g0fednq2hc,2020-10-08 14:00:00
295,en,PeteButtigieg,226222147,True,1314196709958848513,"Ronald Reagan said ""Democracy is worth dying for, because it's the most deeply honorable form of government ever devised by man."" 

And now the GOP has been reduced  to this. https://t.co/5qjTTSJzAL",[],[],[],['https://t.co/5qjTTSJzAL'],USA,Ronald Reagan said  Democracy is worth dying for  because it s the most deeply honorable form of government ever devised by man   And now the GOP has been reduced  to this  https   t co 5qjTTSJzAL,2020-10-08 14:00:00
296,en,PeteButtigieg,226222147,True,1314037988284788736,"So proud of @KamalaHarris tonight. 

She powerfully made the case for why we must end the chaos and restore decency by electing Joe Biden. 

It was reality vs fantasy on health care, the economy, Covid, racial justice, climate and so much more. 

We’re going to win this.",[],[],['KamalaHarris'],[],USA,So proud of  KamalaHarris tonight  She powerfully made the case for why we must end the chaos and restore decency by electing Joe Biden  It was reality vs fantasy on health care  the economy  Covid  racial justice  climate and so much more  We’re going to win this ,2020-10-08 03:00:00
297,en,PeteButtigieg,226222147,True,1313999127903178752,"Most Americans tuning in tonight want to hear about how our families will be safer, after Donald Trump and Mike Pence have failed to protect us from this pandemic. #VPDebate https://t.co/Zw5ZXK9Bic",[],['VPDebate'],[],[],USA,Most Americans tuning in tonight want to hear about how our families will be safer  after Donald Trump and Mike Pence have failed to protect us from this pandemic   VPDebate https   t co Zw5ZXK9Bic,2020-10-08 00:00:00
298,en,PeteButtigieg,226222147,True,1313995456393949187,I don’t envy Mike Pence’s job of defending the indefensible.,[],[],[],[],USA,I don’t envy Mike Pence’s job of defending the indefensible ,2020-10-08 00:00:00
299,en,PeteButtigieg,226222147,True,1313972080010985479,"Tonight, I'm looking forward to seeing @KamalaHarris make the case directly to the American people about how a Biden-Harris Administration will get this virus under control, build back a better economy, and bring our country together. #VPDebate https://t.co/WfTfn4ba5y",[],['VPDebate'],['KamalaHarris'],[],USA,Tonight  I m looking forward to seeing  KamalaHarris make the case directly to the American people about how a Biden Harris Administration will get this virus under control  build back a better economy  and bring our country together   VPDebate https   t co WfTfn4ba5y,2020-10-07 23:00:00
300,en,PeteButtigieg,226222147,True,1313954581106298884,"Before the #VPDebate, I'll be on Fox at 7:10 pm ET to talk about the clear contrast we will see tonight. Hope you'll tune in!",[],['VPDebate'],[],[],USA,Before the  VPDebate  I ll be on Fox at 7 10 pm ET to talk about the clear contrast we will see tonight  Hope you ll tune in ,2020-10-07 21:00:00
301,en,PeteButtigieg,226222147,True,1313934980490424320,"For this week's podcast, I had a timely conversation with @AmbassadorRice on what America can achieve in this decade—both at home and around the world. 

Listen on the @iHeartRadio App or wherever you get your podcasts. https://t.co/RNrTvPQPjd",[],[],"['AmbassadorRice', 'iHeartRadio']",[],USA,For this week s podcast  I had a timely conversation with  AmbassadorRice on what America can achieve in this decade—both at home and around the world  Listen on the  iHeartRadio App or wherever you get your podcasts  https   t co RNrTvPQPjd,2020-10-07 20:00:00
302,en,PeteButtigieg,226222147,True,1313914515503935488,"The president and GOP senators have once again turned their backs on the American people.

Now it's our turn to vote them out.",[],[],[],[],USA,The president and GOP senators have once again turned their backs on the American people Now it s our turn to vote them out ,2020-10-07 19:00:00
303,en,PeteButtigieg,226222147,True,1313894210043432961,"The moral weight of this opportunity to confront poverty is enormous. 

It’s one more reason we must elect Joe Biden and Kamala Harris. https://t.co/IFq7qXJqvj",[],[],[],['https://t.co/IFq7qXJqvj'],USA,The moral weight of this opportunity to confront poverty is enormous  It’s one more reason we must elect Joe Biden and Kamala Harris  https   t co IFq7qXJqvj,2020-10-07 17:00:00
304,en,PeteButtigieg,226222147,True,1313862420599918594,"Now is such an important time to support your local, independent-owned bookstore. We're proud of South Bend's own @brainlairbooks, and I hope you'll consider buying my new book from your favorite shop:
https://t.co/TLvBSoM4Oz",[],[],['brainlairbooks'],['https://t.co/TLvBSoM4Oz'],USA,Now is such an important time to support your local  independent owned bookstore  We re proud of South Bend s own  brainlairbooks  and I hope you ll consider buying my new book from your favorite shop https   t co TLvBSoM4Oz,2020-10-07 15:00:00
305,en,PeteButtigieg,226222147,True,1313631930215100421,"“Inasmuch as you did it unto one of the least of these my brethren, you did it unto me.” https://t.co/NignMnAdKG",[],[],[],['https://t.co/NignMnAdKG'],USA,“Inasmuch as you did it unto one of the least of these my brethren  you did it unto me ” https   t co NignMnAdKG,2020-10-07 00:00:00
306,en,PeteButtigieg,226222147,True,1313555601042145283,"Thanks to these two for keeping me company as I entered the ""studio"" to record the audiobook for Trust. 

It's available now at https://t.co/Kc5E9yEkT2 https://t.co/JOFcZF29QK",[],[],[],['https://t.co/Kc5E9yEkT2'],USA,Thanks to these two for keeping me company as I entered the  studio  to record the audiobook for Trust  It s available now at https   t co Kc5E9yEkT2 https   t co JOFcZF29QK,2020-10-06 19:00:00
307,en,PeteButtigieg,226222147,True,1313464396212056064,"I believe trust is an essential part of how we function, and its central role deserves more attention during this decisive moment. Trust: America's Best Chance is out today, and I hope you get a copy and be part of this conversation: https://t.co/Kc5E9yEkT2",[],[],[],['https://t.co/Kc5E9yEkT2'],USA,I believe trust is an essential part of how we function  and its central role deserves more attention during this decisive moment  Trust  America s Best Chance is out today  and I hope you get a copy and be part of this conversation  https   t co Kc5E9yEkT2,2020-10-06 13:00:00
308,en,PeteButtigieg,226222147,True,1313458173295034369,Flu season is coming up! So make sure to get vaccinated.,[],[],[],[],USA,Flu season is coming up  So make sure to get vaccinated ,2020-10-06 13:00:00
309,en,PeteButtigieg,226222147,True,1313284871494737920,"Tomorrow I'll be on @CBSThisMorning and @Morning_Joe to talk about the importance of trust, the theme of my new book and a central resource for America's ability to confront the multiple crises that will shape the weeks—and years—ahead.",[],[],"['CBSThisMorning', 'Morning_Joe']",[],USA,Tomorrow I ll be on  CBSThisMorning and  Morning Joe to talk about the importance of trust  the theme of my new book and a central resource for America s ability to confront the multiple crises that will shape the weeks—and years—ahead ,2020-10-06 01:00:00
310,en,PeteButtigieg,226222147,True,1313207351520841732,"Leaving aside the fact that is considered a false quote, there is something truly revealing about the fact that the GOP’s strategy for the 2020s is to scare you about... you guessed it... 1950s Soviet Communism! https://t.co/c8TDIyrwoo",[],[],[],['https://t.co/c8TDIyrwoo'],USA,Leaving aside the fact that is considered a false quote  there is something truly revealing about the fact that the GOP’s strategy for the 2020s is to scare you about    you guessed it    1950s Soviet Communism  https   t co c8TDIyrwoo,2020-10-05 20:00:00
311,en,PeteButtigieg,226222147,True,1313129623274680320,"So much for precedent and judicial restraint. Two justices now openly call for an end to marriage equality—knowing reinforcements are on the way. 

The stakes could not be higher. https://t.co/C8vCltkgRD",[],[],[],['https://t.co/C8vCltkgRD'],USA,So much for precedent and judicial restraint  Two justices now openly call for an end to marriage equality—knowing reinforcements are on the way  The stakes could not be higher  https   t co C8vCltkgRD,2020-10-05 15:00:00
312,en,PeteButtigieg,226222147,True,1313110418408329216,"Today is the last day to register to vote in Indiana! 

Maybe you're seeing this and you're already registered (always good to confirm)—but you definitely have family and friends who aren't. 

Reach out to five people in your life and help them register.

https://t.co/4bAb3xWZPR",[],[],[],['https://t.co/4bAb3xWZPR'],USA,Today is the last day to register to vote in Indiana  Maybe you re seeing this and you re already registered  always good to confirm —but you definitely have family and friends who aren t  Reach out to five people in your life and help them register https   t co 4bAb3xWZPR,2020-10-05 14:00:00
313,en,PeteButtigieg,226222147,True,1312894144944181249,Pleased to see Governor Polis take this important step to use his present authority to remedy past injustices and inequities. https://t.co/yFOyepmZJp,[],[],[],['https://t.co/yFOyepmZJp'],USA,Pleased to see Governor Polis take this important step to use his present authority to remedy past injustices and inequities  https   t co yFOyepmZJp,2020-10-04 23:00:00
314,en,PeteButtigieg,226222147,True,1312760909325099010,"See you there, Captain! https://t.co/j830jse2gv",[],[],[],['https://t.co/j830jse2gv'],USA,See you there  Captain  https   t co j830jse2gv,2020-10-04 14:00:00
